Date,Revenue,Type
2019-01-02,2064.82,Actual
2020-10-19,34969.8,Actual
2023-08-10,12225.45,Actual
2021-07-13,12012.68,Actual
2022-12-22,21398.16,Actual
2019-05-30,17369.32,Actual
2023-02-27,49850.4,Actual
2019-09-24,34295.52,Actual
2020-11-13,32826.59,Actual
2023-02-09,3478.27,Actual
2019-03-21,2557.26,Actual
2019-06-03,29846.03,Actual
2021-06-08,39673.49,Actual
2019-09-19,12921.35,Actual
2019-08-09,41664.8,Actual
2023-08-05,12033.2,Actual
2020-02-04,23362.55,Actual
2021-01-09,4653.56,Actual
2019-10-04,43482.17,Actual
2022-06-22,21254.79,Actual
2021-07-02,45338.48,Actual
2019-07-15,21863.1,Actual
2023-09-12,28445.63,Actual
2022-11-12,37417.95,Actual
2020-08-30,15668.79,Actual
2019-08-19,25661.32,Actual
2022-02-06,46122.96,Actual
2022-07-02,20253.95,Actual
2021-01-09,23931.93,Actual
2023-10-28,44256.28,Actual
2019-09-15,13660.63,Actual
2023-11-05,2552.39,Actual
2021-06-11,15833.27,Actual
2019-10-19,19379.19,Actual
2022-07-28,33554.76,Actual
2021-03-22,21079.57,Actual
2020-10-26,31592.91,Actual
2022-05-22,31686.95,Actual
2019-04-14,33356.26,Actual
2020-07-28,7927.24,Actual
2022-12-18,40225.52,Actual
2022-02-23,25777.99,Actual
2023-09-01,523.84,Actual
2021-01-16,8409.46,Actual
2020-04-10,28098.16,Actual
2023-08-18,21525.8,Actual
2021-03-12,42876.35,Actual
2023-07-26,41437.12,Actual
2022-07-10,13012.92,Actual
2021-11-21,42857.4,Actual
2021-04-14,37985.39,Actual
2022-06-22,40526.93,Actual
2020-05-04,7646.45,Actual
2019-04-02,33019.43,Actual
2021-01-11,18646.81,Actual
2023-07-17,35659.49,Actual
2020-04-27,12910.56,Actual
2020-10-12,33204.47,Actual
2019-01-01,27847.93,Actual
2022-04-30,36215.17,Actual
2019-01-25,2308.79,Actual
2021-01-07,34862.8,Actual
2019-10-28,14666.03,Actual
2022-05-04,41193.17,Actual
2021-06-25,11628.58,Actual
2022-12-23,17738.81,Actual
2020-12-01,25248.95,Actual
2020-09-04,30636.31,Actual
2022-09-05,17580.54,Actual
2020-03-29,42267.18,Actual
2020-01-03,19547.25,Actual
2020-04-09,8904.61,Actual
2019-10-28,42544.11,Actual
2020-03-29,46018.8,Actual
2022-05-01,13764.71,Actual
2022-04-10,13053.7,Actual
2021-06-05,11240.7,Actual
2022-01-11,3601.25,Actual
2023-05-02,49544.77,Actual
2021-08-17,29905.07,Actual
2020-08-05,15645.6,Actual
2019-07-09,15744.96,Actual
2022-05-01,37625.73,Actual
2023-05-15,23216.0,Actual
2022-06-26,16324.29,Actual
2023-05-14,2519.92,Actual
2020-01-10,3786.96,Actual
2022-08-21,16549.15,Actual
2021-01-22,15507.94,Actual
2022-05-05,20957.27,Actual
2021-08-30,48487.85,Actual
2020-03-27,24398.94,Actual
2020-08-22,33383.89,Actual
2021-10-01,23301.22,Actual
2021-12-18,27791.73,Actual
2020-01-06,12047.56,Actual
2019-08-26,4991.74,Actual
2020-04-04,26852.94,Actual
2023-09-02,14791.92,Actual
2022-12-18,8490.89,Actual
2019-02-20,12101.33,Actual
2019-11-02,16840.5,Actual
2021-11-28,19852.35,Actual
2019-07-07,47017.43,Actual
2021-09-28,39013.54,Actual
2019-03-15,15757.68,Actual
2019-12-03,24046.72,Actual
2022-08-30,1399.49,Actual
2023-11-03,7129.74,Actual
2021-07-02,29422.83,Actual
2021-10-20,2317.48,Actual
2020-07-31,41093.33,Actual
2023-06-29,33599.67,Actual
2022-05-24,25533.41,Actual
2022-10-25,47421.02,Actual
2022-06-16,38230.02,Actual
2020-08-22,15587.51,Actual
2021-09-18,43115.73,Actual
2019-04-12,43445.37,Actual
2022-08-31,42579.35,Actual
2020-09-04,26857.49,Actual
2023-07-10,12725.5,Actual
2023-07-15,28929.98,Actual
2020-10-04,47036.09,Actual
2022-09-22,44738.59,Actual
2022-12-18,25344.47,Actual
2021-05-20,18008.52,Actual
2021-10-19,20503.14,Actual
2021-06-23,39281.54,Actual
2021-04-23,4512.56,Actual
2019-04-01,49438.44,Actual
2019-05-23,22731.1,Actual
2021-04-12,26818.54,Actual
2022-12-04,7328.74,Actual
2019-10-02,42508.25,Actual
2021-10-03,11063.06,Actual
2019-08-12,46470.62,Actual
2020-01-02,47058.25,Actual
2019-04-14,22624.74,Actual
2023-06-30,9387.67,Actual
2020-11-28,21462.38,Actual
2022-08-15,9926.51,Actual
2023-07-24,18359.35,Actual
2020-05-30,31035.83,Actual
2022-12-24,2522.38,Actual
2019-01-07,28965.73,Actual
2022-08-31,9482.16,Actual
2019-07-10,12276.79,Actual
2022-05-19,33691.92,Actual
2019-11-14,11278.71,Actual
2021-08-09,29510.17,Actual
2020-12-27,33050.37,Actual
2022-11-06,21633.13,Actual
2021-07-18,9433.93,Actual
2021-12-21,4711.23,Actual
2022-03-21,47982.87,Actual
2020-02-16,33776.39,Actual
2022-01-30,4605.74,Actual
2023-11-17,43621.67,Actual
2023-03-11,16950.63,Actual
2019-01-31,15656.13,Actual
2022-10-08,49675.17,Actual
2019-04-15,6621.17,Actual
2021-10-12,29792.17,Actual
2020-03-09,48706.07,Actual
2019-11-16,7141.61,Actual
2021-11-03,47780.23,Actual
2021-05-05,41391.29,Actual
2020-01-22,33797.87,Actual
2020-04-25,1968.8,Actual
2021-11-25,3660.5,Actual
2020-09-17,44157.46,Actual
2021-01-15,118.7,Actual
2022-06-23,37878.22,Actual
2022-03-23,15128.07,Actual
2019-12-31,1928.5,Actual
2019-09-30,28157.96,Actual
2023-01-09,5001.24,Actual
2020-02-18,36092.48,Actual
2019-09-02,36770.91,Actual
2019-05-17,22086.28,Actual
2020-10-15,5950.99,Actual
2022-10-26,33244.63,Actual
2022-08-03,8389.52,Actual
2023-09-24,46194.58,Actual
2021-04-27,17951.13,Actual
2021-06-07,2177.35,Actual
2020-07-01,7471.92,Actual
2022-04-18,10022.49,Actual
2020-10-07,4195.23,Actual
2020-08-10,2181.66,Actual
2021-04-10,13165.25,Actual
2023-08-08,26009.36,Actual
2021-08-21,11967.86,Actual
2021-06-08,28352.92,Actual
2021-09-29,28854.5,Actual
2021-02-13,839.41,Actual
2019-07-10,16722.02,Actual
2023-05-08,44768.38,Actual
2022-07-29,4257.9,Actual
2021-08-06,40601.95,Actual
2023-02-03,21484.98,Actual
2019-10-01,33611.48,Actual
2022-04-07,31108.16,Actual
2019-09-11,41377.15,Actual
2022-05-30,37200.19,Actual
2021-01-08,6044.16,Actual
2023-11-10,29559.02,Actual
2021-06-01,998.7,Actual
2022-12-22,12306.31,Actual
2022-03-23,39103.36,Actual
2021-08-01,37185.44,Actual
2023-11-28,14848.93,Actual
2022-02-22,3673.72,Actual
2023-01-16,15750.53,Actual
2022-01-19,37189.64,Actual
2021-04-08,10052.27,Actual
2023-02-13,3000.66,Actual
2021-08-20,10765.76,Actual
2019-05-23,29065.76,Actual
2022-10-14,49202.66,Actual
2023-11-30,38716.18,Actual
2023-07-01,27830.22,Actual
2023-06-14,2997.32,Actual
2023-10-19,32117.09,Actual
2022-06-24,9262.44,Actual
2023-04-21,37368.57,Actual
2023-02-20,35357.56,Actual
2020-06-02,22039.11,Actual
2023-11-22,10906.9,Actual
2020-07-08,44080.57,Actual
2022-07-14,17186.98,Actual
2022-09-01,4038.12,Actual
2020-09-06,9974.69,Actual
2021-05-23,18147.5,Actual
2022-11-25,29551.08,Actual
2020-05-05,7979.22,Actual
2021-02-21,25915.02,Actual
2022-01-08,15225.34,Actual
2020-08-10,14288.91,Actual
2019-07-10,19744.1,Actual
2019-09-03,15915.39,Actual
2022-03-07,32439.61,Actual
2019-06-20,11237.87,Actual
2021-12-01,16744.17,Actual
2020-12-30,14055.88,Actual
2021-11-27,46402.18,Actual
2020-10-17,10142.19,Actual
2020-10-25,32032.9,Actual
2020-10-15,49869.15,Actual
2019-05-26,25340.15,Actual
2019-09-13,29448.4,Actual
2020-09-21,48819.43,Actual
2023-11-10,2359.27,Actual
2020-03-06,30277.03,Actual
2019-05-09,26899.72,Actual
2020-05-18,31131.09,Actual
2022-01-25,16162.75,Actual
2020-03-08,42781.98,Actual
2022-02-28,11531.85,Actual
2022-02-10,22504.83,Actual
2020-02-21,16319.82,Actual
2019-07-21,11227.84,Actual
2019-03-16,48068.86,Actual
2020-02-05,19061.54,Actual
2020-10-20,45466.06,Actual
2022-10-01,25459.62,Actual
2019-09-03,9644.86,Actual
2019-07-21,27855.94,Actual
2022-11-10,10581.87,Actual
2021-08-19,25292.56,Actual
2021-12-27,2115.17,Actual
2021-01-17,39290.99,Actual
2022-01-13,41441.29,Actual
2020-04-09,43617.0,Actual
2020-11-27,13899.76,Actual
2022-06-03,44880.01,Actual
2019-05-21,34146.41,Actual
2019-02-05,7157.66,Actual
2019-01-30,46436.0,Actual
2022-01-14,41141.4,Actual
2019-04-06,24414.2,Actual
2021-03-04,43266.67,Actual
2020-06-29,43838.24,Actual
2019-08-22,19548.28,Actual
2023-08-25,19016.6,Actual
2021-11-09,24075.9,Actual
2021-12-02,26761.0,Actual
2022-03-26,1950.91,Actual
2019-11-26,17476.58,Actual
2020-11-19,31589.8,Actual
2019-03-05,29236.55,Actual
2023-03-20,4246.22,Actual
2019-02-24,26095.65,Actual
2022-12-31,12519.02,Actual
2021-01-16,36323.28,Actual
2022-12-06,382.57,Actual
2023-01-15,3464.31,Actual
2019-11-30,35325.68,Actual
2020-02-09,9534.89,Actual
2020-12-04,24859.2,Actual
2023-09-03,43126.03,Actual
2019-09-09,718.7,Actual
2020-08-04,37691.5,Actual
2022-09-04,40862.06,Actual
2023-06-29,27369.96,Actual
2021-07-29,12770.34,Actual
2022-10-02,37790.16,Actual
2021-02-17,48572.53,Actual
2023-01-02,5575.64,Actual
2021-02-05,26318.72,Actual
2022-07-13,22523.8,Actual
2021-02-19,18850.03,Actual
2021-06-12,21186.39,Actual
2019-02-11,37033.36,Actual
2021-05-18,45488.03,Actual
2019-10-04,5116.23,Actual
2023-07-22,28052.89,Actual
2019-07-23,6434.95,Actual
2023-08-22,22025.64,Actual
2020-01-03,22573.37,Actual
2022-02-26,5441.22,Actual
2019-02-21,25796.27,Actual
2020-01-19,13358.84,Actual
2021-11-30,17954.27,Actual
2019-08-02,35422.08,Actual
2019-01-26,14982.57,Actual
2021-05-23,41920.87,Actual
2020-12-12,15932.36,Actual
2020-09-08,6474.49,Actual
2020-11-15,28629.62,Actual
2020-01-24,24181.55,Actual
2022-06-08,29200.35,Actual
2023-11-16,7218.49,Actual
2022-07-03,44927.26,Actual
2019-11-03,27251.58,Actual
2019-10-30,13746.26,Actual
2022-07-09,33311.11,Actual
2020-05-15,37081.9,Actual
2019-07-31,8385.31,Actual
2023-12-28,2167.63,Actual
2023-03-30,42314.36,Actual
2023-06-10,6710.75,Actual
2021-05-19,23680.47,Actual
2020-04-15,9287.43,Actual
2019-02-03,37258.98,Actual
2023-08-22,22045.93,Actual
2022-09-04,49514.13,Actual
2022-12-21,35098.02,Actual
2021-01-19,2366.05,Actual
2022-11-15,27836.97,Actual
2020-02-09,7813.97,Actual
2023-11-02,23233.19,Actual
2023-10-21,11909.58,Actual
2022-08-15,15226.95,Actual
2019-12-16,20875.75,Actual
2022-01-17,10603.16,Actual
2023-04-18,40222.36,Actual
2022-02-22,26489.66,Actual
2023-04-25,2006.67,Actual
2022-03-03,22806.85,Actual
2021-03-07,6236.17,Actual
2020-03-02,9903.39,Actual
2019-05-17,1904.26,Actual
2019-01-01,45485.57,Actual
2023-02-04,47345.93,Actual
2022-04-30,8846.51,Actual
2020-11-09,20050.3,Actual
2022-02-07,21889.56,Actual
2022-09-23,42166.86,Actual
2022-02-03,47893.14,Actual
2020-10-15,25229.55,Actual
2019-10-14,3819.91,Actual
2019-12-04,2784.94,Actual
2023-09-04,25882.23,Actual
2019-01-04,45623.44,Actual
2020-12-04,35176.25,Actual
2021-10-18,25843.64,Actual
2020-05-30,14747.01,Actual
2023-06-11,16344.94,Actual
2020-01-17,45309.8,Actual
2022-08-24,11587.18,Actual
2022-08-13,47166.0,Actual
2020-08-11,14671.54,Actual
2022-10-31,18017.49,Actual
2019-10-02,42693.7,Actual
2022-11-23,906.42,Actual
2021-08-22,43269.52,Actual
2020-01-08,49855.03,Actual
2022-02-24,24897.09,Actual
2023-11-23,39232.55,Actual
2020-05-19,24011.49,Actual
2021-08-11,8133.3,Actual
2021-09-15,7749.7,Actual
2023-02-18,25762.91,Actual
2022-01-25,38843.05,Actual
2019-01-08,37228.52,Actual
2021-03-03,30977.76,Actual
2022-06-19,1114.02,Actual
2021-10-21,47810.97,Actual
2021-05-05,29699.92,Actual
2022-11-28,20352.46,Actual
2022-03-25,42304.87,Actual
2022-03-30,36733.07,Actual
2021-07-12,5450.2,Actual
2023-08-13,16783.71,Actual
2023-06-10,19576.45,Actual
2022-12-28,16658.68,Actual
2023-09-02,30968.01,Actual
2019-09-28,16837.84,Actual
2020-03-16,15049.71,Actual
2020-05-12,3907.18,Actual
2019-05-15,41129.6,Actual
2020-11-29,21585.78,Actual
2021-09-21,40034.37,Actual
2020-07-09,16766.93,Actual
2019-03-19,23088.91,Actual
2021-07-16,45891.79,Actual
2022-06-21,35089.0,Actual
2023-03-09,26685.26,Actual
2020-03-28,47506.21,Actual
2021-05-30,17582.83,Actual
2019-12-24,4260.18,Actual
2022-09-01,23701.47,Actual
2023-05-20,27013.24,Actual
2019-02-07,23198.41,Actual
2019-01-30,20918.35,Actual
2021-02-16,21078.86,Actual
2020-12-21,24483.87,Actual
2023-01-20,29094.92,Actual
2023-01-01,27571.04,Actual
2022-03-03,15130.98,Actual
2021-05-21,10351.09,Actual
2023-08-10,34255.35,Actual
2021-04-30,24234.1,Actual
2020-07-07,5767.51,Actual
2020-08-14,4709.43,Actual
2021-03-20,28453.51,Actual
2021-03-28,2494.29,Actual
2023-09-24,41699.52,Actual
2020-10-09,45136.05,Actual
2021-09-30,42023.05,Actual
2023-03-27,7847.72,Actual
2022-03-11,22240.78,Actual
2019-05-08,22972.96,Actual
2022-05-27,39922.2,Actual
2020-09-21,4956.85,Actual
2023-12-07,44369.01,Actual
2020-04-18,32206.46,Actual
2021-06-13,47191.01,Actual
2022-08-03,8524.44,Actual
2021-01-13,34630.39,Actual
2023-09-07,14969.53,Actual
2021-03-09,37602.69,Actual
2022-09-09,36370.56,Actual
2019-10-15,5078.14,Actual
2019-07-13,24565.57,Actual
2023-02-24,37094.84,Actual
2023-09-07,40613.55,Actual
2023-02-16,21176.6,Actual
2020-03-22,17135.66,Actual
2019-11-30,35962.66,Actual
2020-10-27,4654.04,Actual
2019-12-01,18799.02,Actual
2020-07-05,24912.49,Actual
2023-04-22,10620.1,Actual
2020-08-12,6503.29,Actual
2020-05-17,40408.24,Actual
2022-06-16,43904.07,Actual
2020-04-20,40104.6,Actual
2020-03-16,2294.56,Actual
2019-07-25,10588.2,Actual
2022-09-29,16593.13,Actual
2019-05-07,49382.95,Actual
2021-07-05,22939.24,Actual
2023-02-03,33429.25,Actual
2023-04-19,15120.79,Actual
2023-09-26,45064.26,Actual
2019-04-19,35698.08,Actual
2023-12-03,8617.29,Actual
2021-09-17,27004.12,Actual
2019-02-24,18351.65,Actual
2019-03-05,42217.39,Actual
2019-02-18,4437.68,Actual
2022-06-18,14115.27,Actual
2021-08-15,48196.75,Actual
2021-08-06,26722.32,Actual
2022-03-21,6392.32,Actual
2019-06-16,24993.9,Actual
2023-09-21,5137.4,Actual
2023-12-28,26432.32,Actual
2022-06-22,7091.06,Actual
2020-03-17,16076.33,Actual
2023-05-10,4484.65,Actual
2023-03-09,10586.78,Actual
2019-09-13,34650.18,Actual
2020-11-06,4530.85,Actual
2020-05-29,40170.46,Actual
2023-07-21,44665.01,Actual
2021-09-09,5616.83,Actual
2021-07-28,31545.76,Actual
2022-09-22,14216.79,Actual
2019-04-22,38763.7,Actual
2020-08-11,40526.02,Actual
2021-09-19,30684.92,Actual
2020-03-08,221.9,Actual
2021-11-09,49398.38,Actual
2022-05-20,40162.18,Actual
2021-03-17,3399.5,Actual
2021-08-15,40906.13,Actual
2019-08-14,6016.84,Actual
2019-03-15,26937.94,Actual
2023-01-18,26382.52,Actual
2021-07-30,866.62,Actual
2019-01-16,41259.19,Actual
2020-03-17,17357.66,Actual
2020-12-15,6457.85,Actual
2022-11-15,31966.83,Actual
2021-07-12,34837.42,Actual
2022-09-16,12861.06,Actual
2021-10-15,22207.6,Actual
2021-02-16,24311.67,Actual
2019-12-10,13274.24,Actual
2022-09-03,22894.32,Actual
2021-03-20,11586.45,Actual
2020-04-29,49628.18,Actual
2021-06-27,34546.21,Actual
2023-03-28,43256.25,Actual
2020-01-27,9927.85,Actual
2022-03-23,2873.1,Actual
2019-09-16,10457.65,Actual
2020-05-11,7758.95,Actual
2021-10-07,37723.91,Actual
2022-03-06,26839.94,Actual
2023-08-26,43101.86,Actual
2023-09-15,35421.55,Actual
2023-09-13,48170.84,Actual
2020-11-29,49671.13,Actual
2020-03-23,7940.72,Actual
2020-01-22,3183.91,Actual
2023-09-29,4766.99,Actual
2022-06-26,41281.08,Actual
2021-04-25,49071.35,Actual
2021-03-29,25419.0,Actual
2019-08-02,44481.35,Actual
2020-08-22,37542.35,Actual
2020-04-20,22678.69,Actual
2022-08-16,15187.78,Actual
2021-03-21,49003.59,Actual
2022-05-17,27613.71,Actual
2020-08-23,1769.13,Actual
2023-05-04,16455.06,Actual
2023-04-05,22258.86,Actual
2020-12-25,2046.62,Actual
2023-04-21,8958.35,Actual
2023-04-02,834.99,Actual
2019-03-11,11090.84,Actual
2020-08-01,22813.45,Actual
2019-09-05,23738.64,Actual
2021-03-19,6663.66,Actual
2022-07-08,2694.08,Actual
2020-07-21,616.82,Actual
2020-10-03,7979.3,Actual
2023-05-20,42886.7,Actual
2019-03-30,27185.56,Actual
2022-01-18,15792.67,Actual
2023-01-21,8178.83,Actual
2019-03-11,25175.48,Actual
2020-12-10,23953.26,Actual
2021-03-09,34631.59,Actual
2021-12-31,29048.18,Actual
2019-04-26,18896.79,Actual
2021-10-26,14532.88,Actual
2021-05-26,28220.59,Actual
2023-01-13,40713.88,Actual
2019-05-13,15884.51,Actual
2022-10-12,19755.56,Actual
2021-11-05,29682.74,Actual
2022-07-15,42462.56,Actual
2023-07-20,22790.39,Actual
2019-03-15,45353.72,Actual
2020-12-01,22758.99,Actual
2022-03-30,40469.56,Actual
2023-05-26,32034.92,Actual
2019-01-07,43440.19,Actual
2021-02-20,11711.86,Actual
2020-06-15,36155.69,Actual
2023-11-17,28363.65,Actual
2020-08-18,42732.87,Actual
2022-07-25,36268.06,Actual
2020-10-03,32066.56,Actual
2019-06-24,17949.97,Actual
2023-08-02,40244.94,Actual
2019-02-25,14130.89,Actual
2022-11-05,16945.29,Actual
2023-03-18,49022.02,Actual
2020-02-07,204.62,Actual
2022-03-24,26800.02,Actual
2021-09-13,9318.54,Actual
2019-06-13,7674.9,Actual
2021-10-23,25523.55,Actual
2021-11-04,33390.75,Actual
2021-04-19,12720.78,Actual
2019-06-13,43612.96,Actual
2022-03-16,46376.65,Actual
2019-06-15,47033.33,Actual
2019-07-14,36075.54,Actual
2021-01-05,38081.83,Actual
2020-01-30,49915.5,Actual
2021-02-26,34459.76,Actual
2022-11-01,49152.59,Actual
2022-02-14,26544.04,Actual
2022-10-12,43796.26,Actual
2021-12-30,27622.71,Actual
2022-03-06,9607.0,Actual
2019-04-22,6515.82,Actual
2023-01-26,8267.51,Actual
2023-12-19,790.99,Actual
2020-05-06,39804.09,Actual
2022-09-08,28483.95,Actual
2019-02-23,18331.89,Actual
2021-05-22,8208.15,Actual
2022-06-16,12695.81,Actual
2019-03-06,43936.18,Actual
2023-09-05,8411.21,Actual
2021-11-30,10068.06,Actual
2020-08-22,41759.38,Actual
2020-01-11,21398.4,Actual
2020-10-20,38733.06,Actual
2023-03-11,46803.32,Actual
2022-04-04,41060.21,Actual
2020-04-06,47090.13,Actual
2022-12-28,2092.72,Actual
2019-07-05,34495.99,Actual
2019-11-08,19425.9,Actual
2019-02-24,15243.39,Actual
2019-03-23,3850.7,Actual
2019-04-11,16934.99,Actual
2021-07-20,11440.71,Actual
2022-03-07,19045.18,Actual
2019-11-04,12461.44,Actual
2023-03-30,8633.59,Actual
2019-07-03,44213.2,Actual
2023-10-08,48448.93,Actual
2023-04-30,21265.11,Actual
2019-07-19,27905.59,Actual
2021-07-19,15890.37,Actual
2019-02-21,10162.77,Actual
2022-10-13,31057.73,Actual
2020-08-30,40138.45,Actual
2021-02-01,4336.29,Actual
2022-07-14,14053.67,Actual
2019-09-03,32759.84,Actual
2022-04-13,14511.37,Actual
2021-09-29,34800.49,Actual
2020-12-09,38753.78,Actual
2020-04-29,35878.94,Actual
2022-06-05,35659.99,Actual
2019-06-13,15544.41,Actual
2022-02-07,23514.01,Actual
2022-01-19,19204.09,Actual
2019-12-17,7272.67,Actual
2020-08-05,43837.46,Actual
2019-06-27,29278.0,Actual
2020-01-09,19559.62,Actual
2021-03-09,21402.96,Actual
2020-05-21,45955.96,Actual
2023-11-18,23260.97,Actual
2021-10-25,8665.68,Actual
2022-02-14,30061.3,Actual
2019-04-11,40788.2,Actual
2022-11-18,44743.35,Actual
2020-09-04,44896.81,Actual
2019-02-01,41703.57,Actual
2021-07-20,36403.58,Actual
2021-04-14,18205.47,Actual
2021-10-05,46693.17,Actual
2023-03-03,19569.38,Actual
2021-07-31,34270.58,Actual
2020-09-17,24626.3,Actual
2019-06-04,46426.48,Actual
2021-01-30,21375.75,Actual
2021-03-28,28505.91,Actual
2022-11-12,35288.0,Actual
2021-09-02,9425.12,Actual
2021-08-03,7506.55,Actual
2021-02-05,42921.43,Actual
2021-10-09,16435.19,Actual
2019-06-10,26687.24,Actual
2020-11-22,3545.52,Actual
2021-12-12,996.51,Actual
2021-11-14,24971.08,Actual
2022-06-28,19171.54,Actual
2020-07-05,45016.24,Actual
2020-12-25,24399.18,Actual
2020-09-13,33421.21,Actual
2020-11-04,8797.58,Actual
2022-12-21,26819.41,Actual
2021-01-01,27676.9,Actual
2023-01-24,15279.0,Actual
2021-12-15,34753.67,Actual
2019-11-08,45376.68,Actual
2019-06-29,18767.74,Actual
2021-11-08,46547.28,Actual
2021-02-27,20721.03,Actual
2019-10-29,34329.09,Actual
2020-03-31,27503.28,Actual
2019-02-19,49185.76,Actual
2020-08-06,13669.61,Actual
2019-12-01,29369.3,Actual
2022-02-13,13642.11,Actual
2021-09-04,1202.98,Actual
2023-03-13,21691.52,Actual
2022-10-17,21591.8,Actual
2023-04-08,45928.27,Actual
2022-09-14,23248.23,Actual
2019-11-29,2681.46,Actual
2020-02-01,40959.35,Actual
2023-01-21,17403.8,Actual
2022-12-05,37460.83,Actual
2019-11-06,37904.09,Actual
2023-07-16,25166.99,Actual
2023-11-22,33889.66,Actual
2023-10-22,40596.14,Actual
2019-05-03,9796.42,Actual
2021-11-13,10658.38,Actual
2021-06-06,37666.75,Actual
2019-01-24,26497.65,Actual
2021-04-12,49493.39,Actual
2020-10-13,31781.21,Actual
2022-10-11,28450.01,Actual
2023-04-02,9038.79,Actual
2020-04-21,19982.89,Actual
2021-04-09,17962.76,Actual
2021-07-12,46143.15,Actual
2023-05-21,3281.44,Actual
2022-05-03,39286.66,Actual
2019-08-19,30373.55,Actual
2022-10-18,33368.17,Actual
2021-09-19,39719.22,Actual
2021-08-14,34447.55,Actual
2020-05-21,29691.55,Actual
2023-10-08,31646.46,Actual
2020-08-11,45955.63,Actual
2023-12-04,16277.56,Actual
2023-09-21,45068.67,Actual
2021-07-05,28055.34,Actual
2021-09-10,29105.86,Actual
2021-08-18,14435.9,Actual
2019-08-27,6989.53,Actual
2019-03-11,49697.63,Actual
2019-01-22,33711.89,Actual
2019-03-17,36843.26,Actual
2020-03-30,23231.69,Actual
2020-04-10,23190.08,Actual
2023-06-24,13593.03,Actual
2023-12-16,9218.25,Actual
2020-12-03,46235.35,Actual
2022-08-23,37846.56,Actual
2021-03-24,33341.95,Actual
2019-11-05,44486.11,Actual
2020-07-27,39572.58,Actual
2021-09-24,21522.22,Actual
2019-06-25,28399.98,Actual
2019-05-18,42462.76,Actual
2019-06-26,38493.55,Actual
2022-06-29,12239.41,Actual
2022-02-25,32268.68,Actual
2020-11-04,8484.47,Actual
2021-09-14,19105.1,Actual
2020-04-29,27331.89,Actual
2019-04-26,15335.51,Actual
2022-03-06,47440.97,Actual
2023-10-10,4213.54,Actual
2020-05-25,18736.08,Actual
2020-05-28,23871.85,Actual
2020-01-08,27830.84,Actual
2022-10-04,38684.14,Actual
2023-10-17,11764.34,Actual
2021-11-04,13898.33,Actual
2020-12-29,17796.68,Actual
2019-12-07,24366.28,Actual
2020-05-07,18842.5,Actual
2023-07-11,48698.3,Actual
2021-04-09,40077.81,Actual
2019-03-24,15811.64,Actual
2019-10-19,14254.74,Actual
2019-07-07,15560.6,Actual
2022-09-28,2361.8,Actual
2023-08-16,39467.91,Actual
2020-05-28,12632.24,Actual
2019-09-02,45154.94,Actual
2019-01-12,9657.74,Actual
2020-03-19,41465.24,Actual
2022-12-06,31702.48,Actual
2023-02-27,48272.75,Actual
2023-01-12,20728.17,Actual
2022-11-08,9351.63,Actual
2021-04-06,11102.31,Actual
2021-04-16,29793.61,Actual
2021-06-13,36306.76,Actual
2019-01-29,24560.43,Actual
2023-01-06,27691.32,Actual
2022-09-22,13731.39,Actual
2019-06-27,47816.28,Actual
2021-01-24,39802.13,Actual
2022-09-12,43386.69,Actual
2023-12-02,11563.6,Actual
2020-07-29,6015.26,Actual
2021-07-18,18772.53,Actual
2019-07-24,11473.62,Actual
2023-04-04,26545.52,Actual
2023-04-10,34777.99,Actual
