ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
19-10-2023,1340977.074,1073560.969,1617133.557,1340977.074,1340977.074,9424.689988,9424.689988,9424.689988,-2083.262178,-2083.262178,-2083.262178,11507.95217,11507.95217,11507.95217,0,0,0,1350401.764
20-10-2023,1340962.849,1098620.248,1617886.477,1340962.849,1340962.849,9045.336549,9045.336549,9045.336549,-292.1125006,-292.1125006,-292.1125006,9337.449049,9337.449049,9337.449049,0,0,0,1350008.186
21-10-2023,1340948.624,1061558.604,1591100.927,1340948.624,1340948.624,-4136.606818,-4136.606818,-4136.606818,-11988.13793,-11988.13793,-11988.13793,7851.531115,7851.531115,7851.531115,0,0,0,1336812.018
22-10-2023,1340934.4,1077865.037,1605004.547,1340934.4,1340934.4,5364.81563,5364.81563,5364.81563,-1693.699043,-1693.699043,-1693.699043,7058.514674,7058.514674,7058.514674,0,0,0,1346299.216
23-10-2023,1340920.175,1114048.46,1635454.511,1340920.175,1340920.175,30674.20958,30674.20958,30674.20958,23730.6029,23730.6029,23730.6029,6943.606682,6943.606682,6943.606682,0,0,0,1371594.385
24-10-2023,1340905.951,1064363.142,1597446.309,1340905.951,1340905.951,-2420.151781,-2420.151781,-2420.151781,-9889.707126,-9889.707126,-9889.707126,7469.555345,7469.555345,7469.555345,0,0,0,1338485.799
25-10-2023,1340891.726,1101740.975,1643576.181,1340891.726,1340891.726,10794.23299,10794.23299,10794.23299,2216.315886,2216.315886,2216.315886,8577.917106,8577.917106,8577.917106,0,0,0,1351685.959
26-10-2023,1340877.502,1086817.526,1602596.323,1340877.502,1340877.502,8107.640238,8107.640238,8107.640238,-2083.262178,-2083.262178,-2083.262178,10190.90242,10190.90242,10190.90242,0,0,0,1348985.142
27-10-2023,1340863.277,1080830.066,1621340.009,1340863.277,1340863.277,11921.63481,11921.63481,11921.63481,-292.1125006,-292.1125006,-292.1125006,12213.74731,12213.74731,12213.74731,0,0,0,1352784.912
28-10-2023,1340849.053,1083113.09,1611588.689,1340849.053,1340849.053,2549.406013,2549.406013,2549.406013,-11988.13793,-11988.13793,-11988.13793,14537.54395,14537.54395,14537.54395,0,0,0,1343398.459
29-10-2023,1340834.828,1089402.94,1625996.272,1340834.828,1340834.828,15348.75227,15348.75227,15348.75227,-1693.699043,-1693.699043,-1693.699043,17042.45131,17042.45131,17042.45131,0,0,0,1356183.58
30-10-2023,1340820.603,1112255.179,1678112.91,1340820.603,1340820.603,43331.80029,43331.80029,43331.80029,23730.6029,23730.6029,23730.6029,19601.19739,19601.19739,19601.19739,0,0,0,1384152.404
31-10-2023,1340806.379,1090171.384,1615722.11,1340806.379,1340806.379,12193.06974,12193.06974,12193.06974,-9889.707126,-9889.707126,-9889.707126,22082.77686,22082.77686,22082.77686,0,0,0,1352999.449
01-11-2023,1340792.154,1108803.618,1634972.482,1340792.154,1340792.154,26572.55943,26572.55943,26572.55943,2216.315886,2216.315886,2216.315886,24356.24355,24356.24355,24356.24355,0,0,0,1367364.714
02-11-2023,1340777.93,1116378.232,1632133.789,1340777.93,1340777.93,24211.23265,24211.23265,24211.23265,-2083.262178,-2083.262178,-2083.262178,26294.49483,26294.49483,26294.49483,0,0,0,1364989.162
03-11-2023,1340763.705,1089998.659,1627176.115,1340763.705,1340763.705,27485.83364,27485.83364,27485.83364,-292.1125006,-292.1125006,-292.1125006,27777.94614,27777.94614,27777.94614,0,0,0,1368249.539
04-11-2023,1340749.481,1076759.711,1622388.785,1340749.481,1340749.481,16709.85906,16709.85906,16709.85906,-11988.13793,-11988.13793,-11988.13793,28697.99699,28697.99699,28697.99699,0,0,0,1357459.34
05-11-2023,1340735.256,1101992.936,1638530.867,1340735.256,1340735.256,27266.49723,27266.49723,27266.49723,-1693.699043,-1693.699043,-1693.699043,28960.19627,28960.19627,28960.19627,0,0,0,1368001.753
06-11-2023,1340721.031,1115046.111,1639451.902,1340721.031,1340721.031,52217.62598,52217.62598,52217.62598,23730.6029,23730.6029,23730.6029,28487.02308,28487.02308,28487.02308,0,0,0,1392938.657
07-11-2023,1340706.807,1075699.793,1615760.731,1340706.807,1340706.807,17330.50304,17330.50304,17330.50304,-9889.707126,-9889.707126,-9889.707126,27220.21017,27220.21017,27220.21017,0,0,0,1358037.31
08-11-2023,1340692.582,1090949.24,1643006.936,1340692.582,1340692.582,27338.86555,27338.86555,27338.86555,2216.315886,2216.315886,2216.315886,25122.54966,25122.54966,25122.54966,0,0,0,1368031.448
09-11-2023,1340678.358,1094356.886,1612509.305,1340678.358,1340678.358,20095.87299,20095.87299,20095.87299,-2083.262178,-2083.262178,-2083.262178,22179.13516,22179.13516,22179.13516,0,0,0,1360774.231
10-11-2023,1340664.133,1101311.882,1638379.002,1340664.133,1340664.133,18105.89681,18105.89681,18105.89681,-292.1125006,-292.1125006,-292.1125006,18398.00931,18398.00931,18398.00931,0,0,0,1358770.03
11-11-2023,1340649.909,1074059.286,1636201.057,1340649.909,1340649.909,1822.064417,1822.064417,1822.064417,-11988.13793,-11988.13793,-11988.13793,13810.20235,13810.20235,13810.20235,0,0,0,1342471.973
12-11-2023,1340635.684,1073228.695,1636096.972,1340635.684,1340635.684,6775.464182,6775.464182,6775.464182,-1693.699043,-1693.699043,-1693.699043,8469.163226,8469.163226,8469.163226,0,0,0,1347411.148
13-11-2023,1340621.459,1116868.198,1630519.707,1340621.459,1340621.459,26180.20407,26180.20407,26180.20407,23730.6029,23730.6029,23730.6029,2449.601177,2449.601177,2449.601177,0,0,0,1366801.664
14-11-2023,1340607.235,1075966.188,1584967.698,1340607.235,1340607.235,-14043.93602,-14043.93602,-14043.93602,-9889.707126,-9889.707126,-9889.707126,-4154.228899,-4154.228899,-4154.228899,0,0,0,1326563.299
15-11-2023,1340593.01,1069862.754,1612692.338,1340593.01,1340593.01,-9014.433449,-9014.433449,-9014.433449,2216.315886,2216.315886,2216.315886,-11230.74933,-11230.74933,-11230.74933,0,0,0,1331578.577
16-11-2023,1340578.786,1061992.346,1598932.146,1340578.786,1340578.786,-20736.99202,-20736.99202,-20736.99202,-2083.262178,-2083.262178,-2083.262178,-18653.72984,-18653.72984,-18653.72984,0,0,0,1319841.794
17-11-2023,1340564.561,1056451.603,1563181.936,1340564.561,1340564.561,-26577.44501,-26577.44501,-26577.44501,-292.1125006,-292.1125006,-292.1125006,-26285.33251,-26285.33251,-26285.33251,0,0,0,1313987.116
18-11-2023,1340550.337,1025461.76,1536951.255,1340550.337,1340550.337,-45967.58795,-45967.58795,-45967.58795,-11988.13793,-11988.13793,-11988.13793,-33979.45001,-33979.45001,-33979.45001,0,0,0,1294582.749
19-11-2023,1340536.112,1026036.041,1565947.419,1340536.112,1340536.112,-43278.94724,-43278.94724,-43278.94724,-1693.699043,-1693.699043,-1693.699043,-41585.2482,-41585.2482,-41585.2482,0,0,0,1297257.165
20-11-2023,1340521.888,1057602.698,1569138.852,1340521.888,1340521.888,-25220.21692,-25220.21692,-25220.21692,23730.6029,23730.6029,23730.6029,-48950.81981,-48950.81981,-48950.81981,0,0,0,1315301.671
21-11-2023,1340507.663,1007369.151,1542314.392,1340507.663,1340507.663,-65816.5611,-65816.5611,-65816.5611,-9889.707126,-9889.707126,-9889.707126,-55926.85397,-55926.85397,-55926.85397,0,0,0,1274691.102
22-11-2023,1340493.438,1004232.288,1533538.732,1340493.438,1340493.438,-60153.91061,-60153.91061,-60153.91061,2216.315886,2216.315886,2216.315886,-62370.22649,-62370.22649,-62370.22649,0,0,0,1280339.528
23-11-2023,1340479.214,1018458.153,1536713.457,1340479.214,1340479.214,-70230.68157,-70230.68157,-70230.68157,-2083.262178,-2083.262178,-2083.262178,-68147.41939,-68147.41939,-68147.41939,0,0,0,1270248.532
24-11-2023,1340464.989,1008431.996,1529408.773,1340464.989,1340464.989,-73429.79572,-73429.79572,-73429.79572,-292.1125007,-292.1125007,-292.1125007,-73137.68322,-73137.68322,-73137.68322,0,0,0,1267035.194
25-11-2023,1340450.765,995812.9807,1490123.482,1340450.765,1340450.765,-89224.00163,-89224.00163,-89224.00163,-11988.13793,-11988.13793,-11988.13793,-77235.86369,-77235.86369,-77235.86369,0,0,0,1251226.763
26-11-2023,1340436.54,1003041.971,1508878.139,1340436.54,1340436.54,-82048.52297,-82048.52297,-82048.52297,-1693.699043,-1693.699043,-1693.699043,-80354.82393,-80354.82393,-80354.82393,0,0,0,1258388.017
27-11-2023,1340422.316,1020475.051,1542380.72,1340422.316,1340422.316,-58696.8019,-58696.8019,-58696.8019,23730.6029,23730.6029,23730.6029,-82427.4048,-82427.4048,-82427.4048,0,0,0,1281725.514
28-11-2023,1340408.091,971756.4155,1506905.503,1340408.091,1340408.091,-93297.58628,-93297.58628,-93297.58628,-9889.707126,-9889.707126,-9889.707126,-83407.87915,-83407.87915,-83407.87915,0,0,0,1247110.505
29-11-2023,1340393.866,993586.2428,1527281.865,1340393.866,1340393.866,-81056.5533,-81056.5533,-81056.5533,2216.315886,2216.315886,2216.315886,-83272.86918,-83272.86918,-83272.86918,0,0,0,1259337.313
30-11-2023,1340379.642,1006766.896,1536875.841,1340379.642,1340379.642,-84104.97318,-84104.97318,-84104.97318,-2083.262178,-2083.262178,-2083.262178,-82021.711,-82021.711,-82021.711,0,0,0,1256274.669
01-12-2023,1340365.417,992817.0782,1516197.53,1340365.417,1340365.417,-79968.37754,-79968.37754,-79968.37754,-292.1125006,-292.1125006,-292.1125006,-79676.26504,-79676.26504,-79676.26504,0,0,0,1260397.04
02-12-2023,1340351.193,980563.7764,1524099.239,1340351.193,1340351.193,-88268.32347,-88268.32347,-88268.32347,-11988.13793,-11988.13793,-11988.13793,-76280.18553,-76280.18553,-76280.18553,0,0,0,1252082.869
03-12-2023,1340336.968,1015274.632,1530042.947,1340336.968,1340336.968,-73591.3755,-73591.3755,-73591.3755,-1693.699043,-1693.699043,-1693.699043,-71897.67646,-71897.67646,-71897.67646,0,0,0,1266745.593
04-12-2023,1340322.744,1015749.449,1559762.277,1340322.744,1340322.744,-42881.17103,-42881.17103,-42881.17103,23730.6029,23730.6029,23730.6029,-66611.77393,-66611.77393,-66611.77393,0,0,0,1297441.573
05-12-2023,1340308.519,1005529.686,1537071.897,1340308.519,1340308.519,-70411.9145,-70411.9145,-70411.9145,-9889.707126,-9889.707126,-9889.707126,-60522.20738,-60522.20738,-60522.20738,0,0,0,1269896.605
06-12-2023,1340294.295,1023455.944,1540230.66,1340294.295,1340294.295,-51526.58556,-51526.58556,-51526.58556,2216.315886,2216.315886,2216.315886,-53742.90144,-53742.90144,-53742.90144,0,0,0,1288767.709
07-12-2023,1340280.07,1032035.185,1555022.241,1340280.07,1340280.07,-48482.45133,-48482.45133,-48482.45133,-2083.262178,-2083.262178,-2083.262178,-46399.18915,-46399.18915,-46399.18915,0,0,0,1291797.619
08-12-2023,1340265.845,1046301.189,1565368.735,1340265.845,1340265.845,-38916.92557,-38916.92557,-38916.92557,-292.1125006,-292.1125006,-292.1125006,-38624.81307,-38624.81307,-38624.81307,0,0,0,1301348.92
09-12-2023,1340251.621,1024842.219,1546315.266,1340251.621,1340251.621,-42546.9331,-42546.9331,-42546.9331,-11988.13793,-11988.13793,-11988.13793,-30558.79516,-30558.79516,-30558.79516,0,0,0,1297704.688
10-12-2023,1340237.396,1065915.361,1576658.331,1340237.396,1340237.396,-24035.95701,-24035.95701,-24035.95701,-1693.699043,-1693.699043,-1693.699043,-22342.25797,-22342.25797,-22342.25797,0,0,0,1316201.439
11-12-2023,1340223.172,1071605.267,1609238.578,1340223.172,1340223.172,9615.323814,9615.323814,9615.323814,23730.6029,23730.6029,23730.6029,-14115.27908,-14115.27908,-14115.27908,0,0,0,1349838.495
12-12-2023,1340208.947,1072722.029,1574018.002,1340208.947,1340208.947,-15903.56553,-15903.56553,-15903.56553,-9889.707126,-9889.707126,-9889.707126,-6013.858407,-6013.858407,-6013.858407,0,0,0,1324305.382
13-12-2023,1340194.723,1073142.697,1605945.318,1340194.723,1340194.723,4049.243294,4049.243294,4049.243294,2216.315886,2216.315886,2216.315886,1832.927409,1832.927409,1832.927409,0,0,0,1344243.966
14-12-2023,1340180.498,1074145.724,1611028.156,1340180.498,1340180.498,7222.253302,7222.253302,7222.253302,-2083.262178,-2083.262178,-2083.262178,9305.51548,9305.51548,9305.51548,0,0,0,1347402.751
15-12-2023,1340166.273,1077706.432,1602459.372,1340166.273,1340166.273,16004.02041,16004.02041,16004.02041,-292.1125006,-292.1125006,-292.1125006,16296.13291,16296.13291,16296.13291,0,0,0,1356170.294
16-12-2023,1340152.049,1072871.981,1623788.75,1340152.049,1340152.049,10722.57143,10722.57143,10722.57143,-11988.13793,-11988.13793,-11988.13793,22710.70936,22710.70936,22710.70936,0,0,0,1350874.62
17-12-2023,1340137.824,1095343.306,1634665.668,1340137.824,1340137.824,26776.68863,26776.68863,26776.68863,-1693.699043,-1693.699043,-1693.699043,28470.38767,28470.38767,28470.38767,0,0,0,1366914.513
18-12-2023,1340123.6,1138648.954,1661461.489,1340123.6,1340123.6,57243.20905,57243.20905,57243.20905,23730.6029,23730.6029,23730.6029,33512.60615,33512.60615,33512.60615,0,0,0,1397366.809
19-12-2023,1340109.375,1073781.456,1612537.935,1340109.375,1340109.375,27902.0314,27902.0314,27902.0314,-9889.707126,-9889.707126,-9889.707126,37791.73852,37791.73852,37791.73852,0,0,0,1368011.407
20-12-2023,1340095.151,1103451.124,1632125.36,1340095.151,1340095.151,43495.60576,43495.60576,43495.60576,2216.315886,2216.315886,2216.315886,41279.28987,41279.28987,41279.28987,0,0,0,1383590.756
21-12-2023,1340080.926,1113804,1645197.471,1340080.926,1340080.926,41880.39711,41880.39711,41880.39711,-2083.262178,-2083.262178,-2083.262178,43963.65929,43963.65929,43963.65929,0,0,0,1381961.323
22-12-2023,1340066.701,1113847.089,1637202.639,1340066.701,1340066.701,45557.37892,45557.37892,45557.37892,-292.1125005,-292.1125005,-292.1125005,45849.49142,45849.49142,45849.49142,0,0,0,1385624.08
23-12-2023,1340052.477,1102442.363,1641414.819,1340052.477,1340052.477,34968.5119,34968.5119,34968.5119,-11988.13793,-11988.13793,-11988.13793,46956.64983,46956.64983,46956.64983,0,0,0,1375020.989
24-12-2023,1340038.252,1115466.888,1624453.355,1340038.252,1340038.252,45625.15568,45625.15568,45625.15568,-1693.699043,-1693.699043,-1693.699043,47318.85473,47318.85473,47318.85473,0,0,0,1385663.408
25-12-2023,1340024.028,1134811.57,1662585.289,1340024.028,1340024.028,70712.63836,70712.63836,70712.63836,23730.6029,23730.6029,23730.6029,46982.03547,46982.03547,46982.03547,0,0,0,1410736.666
26-12-2023,1340009.803,1114437.239,1639540.429,1340009.803,1340009.803,36112.74773,36112.74773,36112.74773,-9889.707126,-9889.707126,-9889.707126,46002.45486,46002.45486,46002.45486,0,0,0,1376122.551
27-12-2023,1339995.579,1116753.164,1660989.571,1339995.579,1339995.579,46660.98273,46660.98273,46660.98273,2216.315886,2216.315886,2216.315886,44444.66685,44444.66685,44444.66685,0,0,0,1386656.561
28-12-2023,1339981.354,1104421,1633350.808,1339981.354,1339981.354,40296.10961,40296.10961,40296.10961,-2083.262178,-2083.262178,-2083.262178,42379.37179,42379.37179,42379.37179,0,0,0,1380277.464
29-12-2023,1339967.13,1112306.914,1647521.914,1339967.13,1339967.13,39589.12207,39589.12207,39589.12207,-292.1125006,-292.1125006,-292.1125006,39881.23457,39881.23457,39881.23457,0,0,0,1379556.252
30-12-2023,1339952.905,1084282.188,1640905.921,1339952.905,1339952.905,25038.59151,25038.59151,25038.59151,-11988.13793,-11988.13793,-11988.13793,37026.72944,37026.72944,37026.72944,0,0,0,1364991.496
31-12-2023,1339938.68,1120857.096,1650124.811,1339938.68,1339938.68,32198.3736,32198.3736,32198.3736,-1693.699043,-1693.699043,-1693.699043,33892.07264,33892.07264,33892.07264,0,0,0,1372137.054
01-01-2024,1339924.456,1116273.938,1653980.859,1339924.456,1339924.456,54281.90213,54281.90213,54281.90213,23730.6029,23730.6029,23730.6029,30551.29923,30551.29923,30551.29923,0,0,0,1394206.358
02-01-2024,1339910.231,1074267.659,1615579.903,1339910.231,1339910.231,17184.82709,17184.82709,17184.82709,-9889.707126,-9889.707126,-9889.707126,27074.53422,27074.53422,27074.53422,0,0,0,1357095.058
03-01-2024,1339896.007,1091863.086,1627029.952,1339896.007,1339896.007,25742.81653,25742.81653,25742.81653,2216.315886,2216.315886,2216.315886,23526.50065,23526.50065,23526.50065,0,0,0,1365638.823
04-01-2024,1339881.782,1091607.315,1635075.948,1339881.782,1339881.782,17882.03643,17882.03643,17882.03643,-2083.262178,-2083.262178,-2083.262178,19965.29861,19965.29861,19965.29861,0,0,0,1357763.819
05-01-2024,1339867.558,1078698.763,1613297.878,1339867.558,1339867.558,16149.36729,16149.36729,16149.36729,-292.1125006,-292.1125006,-292.1125006,16441.47979,16441.47979,16441.47979,0,0,0,1356016.925
06-01-2024,1339853.333,1081646.59,1587679.368,1339853.333,1339853.333,1009.294354,1009.294354,1009.294354,-11988.13793,-11988.13793,-11988.13793,12997.43229,12997.43229,12997.43229,0,0,0,1340862.627
07-01-2024,1339839.108,1083017.138,1605570.636,1339839.108,1339839.108,7973.381087,7973.381087,7973.381087,-1693.699043,-1693.699043,-1693.699043,9667.080131,9667.080131,9667.080131,0,0,0,1347812.49
08-01-2024,1339824.884,1079752.457,1644387.15,1339824.884,1339824.884,30206.49519,30206.49519,30206.49519,23730.6029,23730.6029,23730.6029,6475.892297,6475.892297,6475.892297,0,0,0,1370031.379
09-01-2024,1339810.659,1066817.63,1580632.022,1339810.659,1339810.659,-6448.521032,-6448.521032,-6448.521032,-9889.707126,-9889.707126,-9889.707126,3441.186094,3441.186094,3441.186094,0,0,0,1333362.138
10-01-2024,1339796.435,1074278.478,1612716.292,1339796.435,1339796.435,2789.017018,2789.017018,2789.017018,2216.315886,2216.315886,2216.315886,572.7011326,572.7011326,572.7011326,0,0,0,1342585.452
11-01-2024,1339782.21,1071829.192,1610763.396,1339782.21,1339782.21,-4209.850065,-4209.850065,-4209.850065,-2083.262178,-2083.262178,-2083.262178,-2126.587887,-2126.587887,-2126.587887,0,0,0,1335572.36
12-01-2024,1339767.986,1062830.192,1603594.607,1339767.986,1339767.986,-4951.570607,-4951.570607,-4951.570607,-292.1125006,-292.1125006,-292.1125006,-4659.458106,-4659.458106,-4659.458106,0,0,0,1334816.415
13-01-2024,1339753.761,1060676.112,1569144.958,1339753.761,1339753.761,-19021.40699,-19021.40699,-19021.40699,-11988.13793,-11988.13793,-11988.13793,-7033.269054,-7033.269054,-7033.269054,0,0,0,1320732.354
14-01-2024,1339739.536,1050971.214,1608208.928,1339739.536,1339739.536,-10952.38365,-10952.38365,-10952.38365,-1693.699043,-1693.699043,-1693.699043,-9258.684609,-9258.684609,-9258.684609,0,0,0,1328787.153
15-01-2024,1339725.312,1085121.537,1605197.981,1339725.312,1339725.312,12382.26642,12382.26642,12382.26642,23730.6029,23730.6029,23730.6029,-11348.33647,-11348.33647,-11348.33647,0,0,0,1352107.578
16-01-2024,1339711.087,1050263.889,1578808.808,1339711.087,1339711.091,-23205.18704,-23205.18704,-23205.18704,-9889.707126,-9889.707126,-9889.707126,-13315.47992,-13315.47992,-13315.47992,0,0,0,1316505.9
17-01-2024,1339696.863,1053368.441,1595444.292,1339696.863,1339697.32,-12956.37574,-12956.37574,-12956.37574,2216.315886,2216.315886,2216.315886,-15172.69163,-15172.69163,-15172.69163,0,0,0,1326740.487
18-01-2024,1339682.638,1041903.832,1616610.38,1339682.638,1339683.548,-19013.91908,-19013.91908,-19013.91908,-2083.262178,-2083.262178,-2083.262178,-16930.6569,-16930.6569,-16930.6569,0,0,0,1320668.719
19-01-2024,1339668.414,1032989.144,1571762.939,1339667.937,1339670.871,-18889.20197,-18889.20197,-18889.20197,-292.1125006,-292.1125006,-292.1125006,-18597.08947,-18597.08947,-18597.08947,0,0,0,1320779.212
20-01-2024,1339654.189,1036187.953,1562144.282,1339653.237,1339657.224,-32163.95994,-32163.95994,-32163.95994,-11988.13793,-11988.13793,-11988.13793,-20175.82201,-20175.82201,-20175.82201,0,0,0,1307490.229
21-01-2024,1339639.965,1057825.446,1586613.005,1339638.466,1339644.876,-23359.79783,-23359.79783,-23359.79783,-1693.699043,-1693.699043,-1693.699043,-21666.09879,-21666.09879,-21666.09879,0,0,0,1316280.167
22-01-2024,1339625.74,1062476.628,1617019.129,1339623.349,1339631.704,668.5082441,668.5082441,668.5082441,23730.6029,23730.6029,23730.6029,-23062.09465,-23062.09465,-23062.09465,0,0,0,1340294.248
23-01-2024,1339611.515,1037912.011,1581851.175,1339606.922,1339619.325,-34242.38371,-34242.38371,-34242.38371,-9889.707126,-9889.707126,-9889.707126,-24352.67658,-24352.67658,-24352.67658,0,0,0,1305369.132
24-01-2024,1339597.291,1041175.026,1560758.105,1339591.653,1339607.186,-23305.09956,-23305.09956,-23305.09956,2216.315886,2216.315886,2216.315886,-25521.41545,-25521.41545,-25521.41545,0,0,0,1316292.191
